,text,sentiment,word_count,unique_word_count,stop_word_count,mean_word_length,char_count
18536,.eik aurat kona aazoo billahazrat muhammad s.a.w. khawaab mein aa te hain basharat de te hain imran baad kidaar qabees se shaadi kar lo aur apne husband se talaaq le lo.na aazoo billa.,Negative,33,29,8,4.606060606060606,184
18537,phir woh dajjaala pirni qabees imran ko ghair allah ko sajdah kar wa ti hey.,Negative,15,14,4,4.133333333333334,76
18538,inshaallah.aurat ka tharki imran ko gpl kar na ho ga.,Negative,10,10,5,4.4,53
18539,pti 2018 mein win kar ti hey tu shah mehmood qureshi pm banien ge.,Negative,14,14,2,3.7857142857142856,66
18540,aap kay qaum e youth to ramzan ka roza bhe 15 mins pehlay he khol diya. !! ye record koi bhe nahein torr sakta ,Negative,24,23,3,3.625,111
18541,imran zana karne ghus aya he,Negative,6,6,0,3.8333333333333335,28
18542,hamary halqy ma poti i waly bolty hain hamri warshal ka kuch karo vote pmln ko dain gy,Negative,18,18,6,3.8333333333333335,86
18543,jes election my insani jan ko hatra ho un say allah hsmy ba6ay,Negative,13,13,2,3.8461538461538463,62
18544,qarz utaro mulk sanwaro kay millions ka bhi hisab doye 100 corruption hay,Negative,13,13,3,4.6923076923076925,73
18545,like karry kho di de... kho zyaati kaarnamy kho paki sta leader di....,Negative,13,11,0,4.461538461538462,70
18546,malik afzal khokhar (pmln) na 136 lahore....baryaani chal rahi hai har taraf...,Neutral,12,12,4,5.666666666666667,79
18547,"pakistan ki ghalazat qamar bajwa, cheap justice and imran niazi hain. ",Negative,11,11,1,5.363636363636363,70
18548,in sab k munh par chhittar ki barish.,Negative,8,8,2,3.75,37
18549, lannat beshamargo qamar bajwa gogo cheap justice gogo niazi go,Negative,10,9,0,5.3,63
18550,sharam ne ae,Negative,3,3,1,3.3333333333333335,12
18551,election commission ka complaint nom. ?,Neutral,6,6,2,5.666666666666667,39
18552,yeh sab sirf kehnay wali baatain hain,Neutral,7,7,2,4.428571428571429,37
18553,pti waley rozana r a bazar main aisi he biryani khila rahay hain,Neutral,13,13,3,4.0,64
18554,pk54 mai pmln 7vote pay aik honda 125 dy rahy hai,Neutral,11,11,1,3.5454545454545454,49
18555,aur card du motor cycle lo,Neutral,6,6,1,3.5,26
18556,aleem khan tu kam sy kam 50 cr laga deta hai election mai ?,Neutral,14,13,4,3.2857142857142856,59
18557,bhai g tusee bhundi kerna nay likhi o jaiz ay,Neutral,10,10,0,3.6,45
18558,ya pakistan ha,Neutral,3,3,1,4.0,14
18559,kia ye qanoon niazi py b lagoo ho saky ga,Neutral,10,10,2,3.2,41
18560,ya sb pk 32 mn ho rha hy koi puchny wala nai hy,Negative,13,12,9,2.6923076923076925,47
18561,hm is ki khilaf warzi krnay waly k khilaf kesay karwai kr sktay hain?,Negative,14,13,3,4.0,69
18562,malik wahed na 129 cash py wot khared rha hio,Negative,10,10,2,3.6,45
18563,byshk ye sare bateeyn darust hyn lykin bdqismte sy hmary mulk mein hr elecation mein ye sary ghyer qanone kaam hoty hyn kyun k aaj tk elecation cammison ny in byzabiteyon ka irtkab krny walon k khilaf kbhe bhe koe qanoni karwai nhe ke or kise umeedwar ko naehl nhen kia ..... ,Negative,52,47,5,4.3076923076923075,276
18564,agr qanoon apni aml dari ka muzahira kry tu yaqeen'n elecation ka aml shfaf ho skta hy. ..... ,Positive,18,16,4,4.222222222222222,94
18565,myn isse umeed pr ye video sheir kr rha hon k ab iss elecation mein elecation cammistion nots ly kr apny qanooni ikhteyar ko istmal kry ga or elecation ka aml shfaf ho jaey ga insha allah .....,Positive,38,34,9,4.105263157894737,193
18566,nahien kaabhi ahetajaj nahain kun ky akelal insan unn party wallow sy takar nah in ly sakta agar hakomat koi numer dy tu itella kar sakty haien,Negative,27,27,4,4.333333333333333,143
18567,kia yeh sab kuch koi kare gathis is pakistan bro,Neutral,10,10,4,3.9,48
18568,ap ny data pa konsa daras deny hain ,Neutral,8,8,2,3.5,36
18569,daras nh dany.. par ap k daras sunny to hain na,Neutral,11,10,4,3.3636363636363638,47
18570,hamen to aj maloom huwa,Neutral,5,5,1,3.8,23
18571,jis ny na_154mai vote lena hy contact kary,Neutral,8,8,2,4.375,42
18572,tera wo idhar koii nhii hy insaan ka bachaa,Neutral,9,9,3,3.888888888888889,43
18573,jo izatt k like o,Neutral,5,5,1,2.6,17
18574,na ka umeedwar 40 lakhpa ka umeedwar 20 lakh,Neutral,9,7,3,4.0,44
18575,hamary haan aleem khan 1office ky liya 12lakh dy ky gaya hai unky liya theek hai,Positive,16,13,4,4.0625,80
18576,q altaf bhai pr se zabardasti wali media pabandi khtam ho rhi hai?,Neutral,13,13,2,4.153846153846154,66
18577,election delay ho e wale hain,Negative,6,6,2,4.0,29
18578,kia ye hony wala hy k pesa ho to sary gunnah maaf ?? ,Negative,13,13,4,3.076923076923077,53
18579,intzar rahy ga,Neutral,3,3,1,4.0,14
18580,haha.ye bhi aik newa ha.atractive,Neutral,5,5,1,5.8,33
18581,kab ani hai,Neutral,3,3,1,3.0,11
18582,hope ap ka page dosry pages ke trha ni ho ga,Neutral,11,11,3,3.090909090909091,44
18583,kehny ke baaty hy sb . kitabi baaten.,Neutral,8,8,3,3.75,37
18584,kia pakistan kee baqa k khelaf sazesh ha ya ni kia es se qomon k darmyan nafrat peda hoti k ni kia es se mulji saleemyat ko kjtra ni,Negative,29,21,4,3.586206896551724,132
18585,wo poochna tha k......... school... acadmy .... college ....aur universities mn bhi siasi campaign bann hy????????????????????,Negative,16,16,3,6.9375,126
18586,deen or shariat mein is k mutallaq kea hukam hai ye ko btae ga,Neutral,14,14,4,3.5,62
18587,lo gi nawi dramy bazi,Neutral,5,5,1,3.4,21
18588,yey ad kis ne lagaya??,Neutral,5,5,2,3.6,22
18589,ye sirf pabandi pml n k liye hy pti to sab khilaf warzi kar rahi hy,Negative,16,15,6,3.25,67
18590,"pti kay ham khudd lagaen gay, unko chor kar baqi sunn lain",Negative,12,12,1,3.9166666666666665,58
18591,lahnat tery poray khandan par haram k harami,Negative,8,8,1,4.625,44
18592,vital vital zee lahnat tery poray khandan par haram k harami,Negative,11,10,1,4.545454545454546,60
18593,teara koi kasor nahi teary khon mean partisan ky wakt kisi angrez ka khon mix ho gia ha esi liay pher gulami chaty ho,Negative,24,22,4,3.9166666666666665,117
18594,lanut randi ka bacha,Negative,4,4,1,4.25,20
18595,nora in adyalateri baji ik k passfoj ko gaali q deta hai nleak k kanjar,Negative,15,14,2,3.8,71
18596,aman ullah khankuty k bchy kon gali dy rha hai foj ko .....?kun phtt rhi hai teri ....???,Negative,18,17,4,4.0,89
18597,khalai makhlok ki wajase tum log dushman se mehfoz hopak army zindabadjhote chor ganje patwari murdabad,Negative,16,16,2,5.5,103
18598,sheikh waqqasopr likha howa prha nhi kia .jahel khoty,Negative,9,9,0,5.0,53
18599,akki khanyani k tum ....... v good wesy tum shkll sy bhi khesiani billi kgti ho,Negative,16,15,3,4.0,79
18600,nawaz choor nai qoomi choor haypmln jhooti or criupption mafiayaa karobaari log hayphalay apna mafaad dekhtay haytareqee koe nai kee pakistani awaam keekarzay bharhay eno nayinternational fourm pay b perchee say taqreer kerta hay,Neutral,34,32,3,5.764705882352941,229
18601,aj kal kisi b masum insan k b izat mehfuz nai rah is media k waja s sb jot he nashar karty hen pir b tazlil to hojaty he naaj kal jb b mob on karogy seyasi parteyou k gandgi seyasat hi apko dehkny awr parny ko mili gi koyi maqsad k bat nai mely gi kash koyi aisa kanon to bany aisi ghaliz bathay post karny p pabandi k sat saza b mily,Negative,74,60,11,3.527027027027027,334
18602,donkeys tareqee inn govt maykasan kay liya kuch nai kiaplay grounds lahore yaa khaa gayaas educational mujay enn may koe future nazar nai ata saway dusro say faruad wala kaam bharr gayasood walay karobaar bharr gaymilk malwoot wala sale yaaa monthly lay kay khushpolice station riswaat ammm,Negative,47,43,5,5.191489361702128,290
18603,ak bat soshal meseia p seyasat k hawalay s koyi b bat sach nai hoty lehaza sab s pely soshal media k tadrak hony chaheyi,Neutral,25,21,1,3.84,120
18604,phir tho dahshat gard mazoor pasheen ko zaroor benaqab karain,Positive,10,10,1,5.2,61
18605,very difficult kam han jani,Negative,5,5,1,4.6,27
18606,mida bi aur tamam zary bund hony chahy srif aman,Positive,10,10,1,3.9,48
18607,ya waqt ki need efforts han good,Positive,7,7,3,3.7142857142857144,32
18608,jasy k daily pakistan website .......,Neutral,6,6,0,5.333333333333333,37
18609,jo pak army k ghelaf bhounkta h heramy h ,Negative,9,8,1,3.5555555555555554,41
18610,pak army humary muhafiz h,Positive,5,5,0,4.2,25
18611,bhosri ky tum sirf baten chood sakty ho,Negative,8,8,1,4.0,39
18612,pmln sahi parti hy,Neutral,4,4,1,3.75,18
18613,bhot khob g,Positive,3,3,0,3.0,11
18614,page astable krny ka acha way ha,Positive,7,7,3,3.7142857142857144,32
18615,fake nahi real khbre da ta he,Neutral,7,7,0,3.2857142857142856,29
18616,go nawaz pansi do,Negative,4,4,0,3.5,17
18617,ye kis kitab main hay?is ki sanad kia hay?,Neutral,9,9,3,3.7777777777777777,42
18618,right ye hi mera opinion hai,Neutral,6,6,2,3.8333333333333335,28
18619,qota hona chahye.atleast 20%.,Neutral,4,4,0,6.5,29
18620,jesy combine india main hum ny separate election ki demand ki thi.,Neutral,12,11,5,4.583333333333333,66
18621,i thnk quota hona chahie,Neutral,5,5,0,4.0,24
18622,inko bhi asa right milna chahye.,Positive,6,6,1,4.5,32
18623,wesy bhi hamary mulk jitna tasub phel raha hy minorities ko vote hi nahi dena kisi ny,Negative,17,17,6,4.0588235294117645,85
18624,"kota system munasibnahen,isey ghalt istemalker k zaati mafad hasilkiey ja saktey hen.musavi haqooq herpakistani k liey.",Neutral,16,15,1,6.5,119
18625,aam intekhab main ijazat plus specified quota agr jeet na sken to ....numaindagi ki hddd tka,Neutral,16,16,4,4.8125,92
18626,kia dosry mulko me b ye kam hota hy kia india amrica barma me b akliton ko makhsos nashity malti hy,Neutral,21,17,4,3.761904761904762,99
18627,aam intekhab ....minorities jisko chahen vote den. no quota please,Neutral,10,10,0,5.7,66
18628,aqleeyat kabi marlimant ma a he nae skte,Negative,8,8,0,4.125,40
18629,wahi hona chye jo quaid muslims k lye mangtay the united india me. tb hum minority the,Positive,17,16,3,4.117647058823529,86
18630,nahi hona chahye .hmara mulak pakistan islam ki base pa marz e wujood ma aya tha .ghair muslims ka koi haq nhi hai .,Negative,24,24,6,3.875,116
18631,quta sirf soba sindh mai muhajron per aik arsay se laga hua hai kisi mai ki lal mai taqat hai tou kisi our per laga kar dikhae,Negative,27,21,6,3.7037037037037037,126
18632,election me hisa lena chaie h ho sakta pakistan ka wazeer e azam ho jayen,Positive,15,14,3,3.933333333333333,73
18633,quota bhi hona chahiye or aam intekhabat mei bakki shehrioon ki terhaan azadi honi chahiye.,Negative,15,15,2,5.133333333333334,91
18634,kota hona chahiye kiyun k agar intikhabi amal say guzray tu shayad elect na ho paayen is tarha in ko mehromi ka ehsas ho ga aur being a pakistani muslim main nai chahta k in ko mehromi ka ehsas ho,Positive,40,32,14,3.925,196
18635,syasi jmaton ko pabnd kia jay k wo aqlyton k ly 10% tikat lazmi jari krin on k ly asmbli min alyhda kota nhin hona chahy,Neutral,26,23,2,3.6538461538461537,120
18636,jab un ko he esmbly may lana hai tu hindustan say pakistan bananay ka kia mathlab howard?,Negative,17,17,4,4.294117647058823,89
18637,hak tou sab ka banta hay kyou kay humsab pakistani hay,Positive,11,10,4,4.0,54
18638,parties ki taraf se nomination per direct election. ..,Neutral,9,9,2,5.111111111111111,54
18639,yes islam n hr mazhb ko azadi di ha k wo apne mahol main skoon se rhy,Positive,17,17,5,3.1176470588235294,69
18640,hona chahiye siwaye qadiyanion k,Neutral,5,5,0,5.6,32
18641,islami talimaat ky mutabiq hoona chaheay,Positive,6,6,0,5.833333333333333,40
18642,is k lia quran o ahadees se ragoo kia gaai to behter ho ga,Positive,14,14,5,3.2142857142857144,58
18643,aam entehabatma any chahiye,Neutral,4,4,0,6.0,27
18644,no koi zaroorat nahi,Negative,4,4,1,4.25,20
18645,quota hona chahye abaadii k hisab se,Neutral,7,7,1,4.285714285714286,36
18646,election ke zarye,Neutral,3,3,0,5.0,17
18647,election ka zarie ana chaie,Neutral,5,5,1,4.6,27
18648,kota hona chahye..,Neutral,3,3,0,5.333333333333333,18
18649,general elections kay zariye,Neutral,4,4,0,6.25,28
18650,qadyani ko nai hona chiay,Negative,5,5,2,4.2,25
18651,sirf or sirf hona cahy,Neutral,5,4,0,3.6,22
18652,bhai minorities ki makhsoos seat hoti he,Negative,7,7,1,4.857142857142857,40
18653,"in ki seet makhsus honi chahye,",Negative,6,6,1,4.333333333333333,31
18654,sary haqooq hony cahaye,Positive,4,4,0,5.0,23
18655,elect ho k ana chahye,Positive,5,5,1,3.4,21
18656,un k vote elag hony chahiay,Negative,6,6,0,3.6666666666666665,27
18657,pti mujod ha,Neutral,3,3,0,3.3333333333333335,12
18658,ji han,Neutral,2,2,1,2.5,6
18659,barah-e-meherbani is trhan ki posts zyyada kiya karain ta k humaray ilm mein izafa ho!#shukriya,Positive,15,15,2,5.4,95
18660,"mukhtalif iqsaam..jasy hum ik lafz istemaal krty hen""  """,Neutral,9,9,2,5.222222222222222,56
18661,aap nay kya seekhna hy jnab!!,Neutral,6,6,2,4.0,29
18662,"""darust jawab electra aap ka howa"" ",Neutral,6,6,1,4.833333333333333,35
18663,farcy ka nhi .arbic lfz ha . mani ha .mukhtalif,Neutral,10,9,2,3.8,47
18664,bakhran wali ki aik ustani is shiq sy faida uthaty howy. kai logon ko black mail kr k mafad hasil k rahi hy.,Negative,23,22,6,3.739130434782609,108
18665,yeh knse zila mian h,Neutral,5,5,1,3.2,20
18666,allah k bando aksar jago pe mardo ko bhi harass kiya jata hay.es ka kon pochay ga.,Negative,17,17,5,3.8823529411764706,82
18667,mardo k liye b kuch bach bachao k tarerqa bata de.ya phir mardo k ye jahan nahi raha.,Negative,18,15,2,3.7777777777777777,85
18668,fazool post pakistan main complain kerny wala pehly andar hota hai.,Negative,11,11,3,5.181818181818182,67
18669,aj tk kuch howa hy jo ab hoga .,Negative,9,9,5,2.5555555555555554,31
18670,or jo ortain mardoon ko hirasaan krti han un ki b koi commetti bnai jay,Positive,15,15,5,3.8,71
18671,ourto koo nhi mardoo koo hrasa kiya jata ha,Negative,9,8,1,3.888888888888889,43
18672,ecp phly ik niazi ko pakdo,Negative,6,6,1,3.5,26
18673,agar koi marrd voters ko harahan karey to kahan report karain,Negative,11,11,3,4.636363636363637,61
18674,agar wo jhota ilzam laga rahi ho tu ..... 2 no aurat,Negative,12,12,4,3.4166666666666665,52
18675,tehmin jasmine is ka ghalat istmal b kia ja skta ha.... koi kisi by gunah ko phansany k lye shrarat b kr skti ha,Negative,24,23,7,3.7083333333333335,112
18676,r jahan mari bahnoon ko jageerdar otha k lay jatay wahan???,Negative,11,11,1,4.454545454545454,59
18677,mai tu vote nahi donga jb tk desable person ko tarjeeh nahi dee jaati.,Neutral,14,13,3,4.071428571428571,70
18678,or hum hai tehreek labaik wale mashallah ek mazoor insaan ko apna qaid banaya hai....inshallah jeet tlp ki hogi labaik labaik ya rasoolallah,Positive,23,21,5,5.130434782608695,140
18679,pr aisa hai nahi,Neutral,4,4,1,3.25,16
18680,#shehripakistan agr vote ghlt jga muntaqil krdia gaya ho to kia karna hoga?,Neutral,13,13,4,4.846153846153846,75
18681,finaly... chalo tmhy line mae ni lgna pary ga ab ,Neutral,10,10,2,3.9,49
18682,tm aur usman?,Neutral,3,3,1,3.6666666666666665,13
18683,chloo phr 3 logo kay lye ,Neutral,6,6,2,3.1666666666666665,25
18684,good decision on ko bhi aam shehryun ki tarah huqooq hony chahye,Positive,12,12,3,4.416666666666667,64
18685,bhot kuch sikha or pory pakistan se youth the her alaqye se pata chala k child and early-age marriage (ceam) ki kia wajohat kia kia hain or kese is ko kam keya ja sakta hai.,Positive,35,31,8,3.9714285714285715,173
18686,jub aye ga imran sab,Neutral,5,5,2,3.2,20
18687,stadium k bahir rush focus karain aur spectators ki cement wali seats b jo round hy,Neutral,16,16,4,4.25,83
18688,usman waseem dekh lay,Neutral,4,4,0,4.5,21
18689,malik mushtaq tu lanati,Negative,4,4,1,5.0,23
18690,lota sialkot ka,Negative,3,3,1,4.333333333333333,15
18691,nawaz sharif daku hai,Negative,4,4,1,4.5,21
18692,piz movie name bato,Neutral,4,4,0,4.0,19
18693,paki bt h?????,Neutral,3,3,0,4.0,14
18694,waqar khan :p yahan bhi noon league :d,Neutral,8,8,1,3.875,38
18695,mjhe pehle it dekhni hai abii,Neutral,6,6,1,4.0,29
18696,mujay bheii,Neutral,2,2,0,5.0,11
18697,it konsi h mjhy b btao,Neutral,6,6,0,2.8333333333333335,22
18698,it 2017 ki new movie hai 2 month phelay he release hue hai,Neutral,13,12,3,3.5384615384615383,58
18699,han mjhe pata hai,Neutral,4,4,2,3.5,17
18700,movie ka name kya hay,Neutral,5,5,3,3.4,21
18701,koi iska link hi dedo download karnay ky liy,Neutral,9,9,2,4.0,44
18702,md shahnoor kabir movie name ki jano??,Neutral,7,7,1,4.571428571428571,38
18703,nice plz is movie ka kowi name bata den,Neutral,9,9,2,3.4444444444444446,39
18704,moive diwnload mar ya wali,Negative,5,5,1,4.4,26
18705,power ranger ye arhi h full nm btye,Neutral,8,8,0,3.5,35
18706,tum chor ho isliye,Negative,4,4,1,3.75,18
18707,ese kisi ki besti nai krni chahye bhale wo crupt ho us ko usko saza suna di gai hai lekin is trha posts kr kr ke kisi ka dil na dukhaen,Negative,31,29,13,3.3870967741935485,135
18708,..  waleed jawab dy yr auntii ko.. tun ny b tou #2 shadian ni krni!!,Negative,15,15,2,3.533333333333333,68
18709,anty ne kabhi pmln ka jalsa nahin dekha na :p,Neutral,10,10,3,3.6,45
18710,itni pyari sharkain,Positive,3,3,0,5.666666666666667,19
18711,sab say ziyada maza to pichay walo ko aarha hai,Positive,10,10,3,3.8,47
18712,itni piyari sharkain,Positive,3,3,0,6.0,20
18713,mood thik ho gaya mera ap bhi krlo ,Positive,8,8,3,3.375,35
18714,eya mai mic ghar khanri wai hundi,Negative,7,7,0,3.857142857142857,33
18715,hahahahahhamera khoon khaul gaya dekh kai,Negative,6,6,1,6.0,41
18716,"season 2 araha, writer ko bolo content mil gaya hai",Positive,10,10,4,4.2,51
18717,ye aunty bik gai hain ,Positive,5,5,2,3.4,22
18718,reporter ki jaam hogayi  btw aunty bhi sahi khael gayein !,Negative,11,11,3,4.2727272727272725,58
18719,aunty bohat pohnchi hoi chees hai bhai nahi pakri jaye gi,Negative,11,11,2,4.2727272727272725,57
18720,haha is aurat ny koi 1 bat logical ya facts ki base py ki hay,Neutral,15,14,7,3.1333333333333333,61
18721,vo chor shugal check kr,Neutral,5,5,1,3.8,23
18722,haha aho log shugal samj rhy or is anti ko lag rha jesa badi tagri taqreer kr k gai hay,Negative,20,20,7,3.4,87
18723,baki end wali sai ki... ky inho na bhi shadi krni ha,Neutral,12,12,2,3.4166666666666665,52
18724,awaam sahi mazy ly rhi,Positive,5,5,0,3.6,22
18725,ik naya pakistan bnaega ,Positive,4,4,0,5.0,24
18726,ab aunty dekh rahee hogi taraaaakkiii after flooding ,Negative,8,8,1,5.625,53
18727,aja janu teray veyah ka badobast hogaya,Positive,7,7,1,4.714285714285714,39
18728,aunty k umer nhi hain warna imran ko saport karti sory aunty ab pakistan jaga hai choro k time end hai,Negative,21,18,5,3.9047619047619047,102
18729,yaar mjhy us ny block kiya hua warna mai tag kr daita,Negative,12,12,3,3.5,53
18730,. hmare mulk ny itni jldi taraki ki hn ke aap soch bhi nai sakhty****,Positive,15,15,5,3.6666666666666665,69
18731,hahah waqi patwario mein koi aql nhi,Negative,7,7,1,4.285714285714286,36
18732,bht awla bilkul sai kha is aunty ny ,Positive,8,8,2,3.5,36
18733,jahil orat tuje jab le k gya ya teri beti ko you may lagane walu pe allah ki lanat or allah kere us k sath aisa hi paish aay,Negative,29,27,9,3.310344827586207,124
18734,peechay awaam ki badchodiyan check kero. funny debate.,Negative,8,8,1,5.875,54
18735,punjab ko bnane mein nawaz sharif ka bohut bara hath hai ,Negative,11,11,3,4.181818181818182,57
18736,ye tmari behan lag rae thi aunty ,Neutral,7,7,1,3.7142857142857144,33
18737,jihalat ki inteha,Negative,3,3,1,5.0,17
